0,1,2,3,4,5,6,7,8,9
1.0809850767801477,3.365394310217322,3.086110604992546,3.1319988165434407,4.528321336742997,6.822941488410382,6.979903932046904,6.707955332408201,3.024481656377586,11.3760548658288
4.731257618179487,6.628239774467796,5.783641911453709,7.232375199166157,8.90655340383011,4.355865674848953,6.191659019972976,5.54578607875242,4.454226595659875,7.6497787554814245
6.729191398101267,5.7337299323001245,5.402389243083834,9.527600707050656,7.727573374700288,7.875602631366199,10.114648710247522,12.107956854727878,7.213378140857271,7.160694139829868
6.801877923271704,8.460879528304762,9.300343941520433,6.915299714973223,9.812099485841978,8.717603964529486,12.529398546543412,8.571570150122477,8.635716315749956,6.234185561347289
5.645981251597931,4.482133686117604,4.991508499379819,5.184153839032182,9.098132872818825,4.497529924363831,6.503304209374057,9.919217543164212,5.615013203795163,10.168152900849472
5.802176950056047,5.038150574130534,7.159370023171649,6.667685475313348,6.169556604440956,10.943614574153266,11.238452449816247,8.903396930249686,8.133639091398624,5.15053514159424
5.37532346260569,4.7732369325345285,5.821501292929688,7.009374770883387,8.162904094698051,4.963913118448438,4.679006458026802,10.733738914636746,4.501948845235722,8.341800247150786
7.068048358964991,7.603288785093498,7.674213274404106,11.037538883300837,11.107810493503504,8.491320420274786,11.358592759374616,11.302597355255411,7.8892410569787215,10.820723638150344
2.4180736796060733,1.373860344096556,1.8539925342284331,2.713389849724434,1.0222368988834571,5.714258797559596,3.9377995894330207,6.555867895641729,6.131226443261363,9.321976259564988
5.244558127522585,5.157741157581359,4.4402075986967535,6.038266113314,4.029236026927399,4.476427235913478,10.17023841374336,8.495460951233854,11.695800581026248,11.89211799003045
1.99701264647847,3.111610945547821,4.35979756254604,5.559237379306733,2.4067808625664764,6.536669750694202,4.502424095578997,2.81276111729733,5.000805289933137,7.235130930524166
